photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
WB1_23_0086_S_3,WB1_23_0086,147,data/Bombus/terrain/extraction/light/images/WB1_23_0086_S_3.jpg,OK,0.004386266218773239,0,,0.0011
WB1_23_0087_S_1,WB1_23_0087,148,data/Bombus/terrain/extraction/light/images/WB1_23_0087_S_1.jpg,OK,0.004534695376692194,1,,0.0010
WB1_23_0087_S_2,WB1_23_0087,149,data/Bombus/terrain/extraction/light/images/WB1_23_0087_S_2.jpg,OK,0.004479902871724052,0,,0.0010
WB1_23_0087_S_3,WB1_23_0087,150,data/Bombus/terrain/extraction/light/images/WB1_23_0087_S_3.jpg,OK,0.00449623672642842,0,,0.0009
WB1_23_0091_S_1,WB1_23_0091,151,data/Bombus/terrain/extraction/light/images/WB1_23_0091_S_1.jpg,OK,0.004445828805605833,0,,0.0010
WB1_23_0091_S_2,WB1_23_0091,152,data/Bombus/terrain/extraction/light/images/WB1_23_0091_S_2.jpg,OK,0.004476938607886396,0,,0.0010
WB1_23_0091_S_3,WB1_23_0091,153,data/Bombus/terrain/extraction/light/images/WB1_23_0091_S_3.jpg,OK,0.004493998204648315,0,,0.0010
WB1_23_0092_S_1,WB1_23_0092,154,data/Bombus/terrain/extraction/light/images/WB1_23_0092_S_1.jpg,OK,0.004635939743547148,0,,0.0011
WB1_23_0092_S_3,WB1_23_0092,155,data/Bombus/terrain/extraction/light/images/WB1_23_0092_S_3.jpg,OK,0.0046256234875500695,0,,0.0010
WB1_23_0093_S_1,WB1_23_0093,156,data/Bombus/terrain/extraction/light/images/WB1_23_0093_S_1.jpg,OK,0.004386724271149303,0,,0.0010
WB1_23_0093_S_2,WB1_23_0093,157,data/Bombus/terrain/extraction/light/images/WB1_23_0093_S_2.jpg,OK,0.004424289220205938,0,,0.0010
WB1_23_0093_S_3,WB1_23_0093,158,data/Bombus/terrain/extraction/light/images/WB1_23_0093_S_3.jpg,OK,0.0044255811588529885,0,,0.0010
WB1_23_0094_S_1,WB1_23_0094,159,data/Bombus/terrain/extraction/light/images/WB1_23_0094_S_1.jpg,OK,0.004576952119052416,0,,0.0011
WB1_23_0094_S_2,WB1_23_0094,160,data/Bombus/terrain/extraction/light/images/WB1_23_0094_S_2.jpg,OK,0.004644170184755967,0,,0.0011
WB1_23_0094_S_3,WB1_23_0094,161,data/Bombus/terrain/extraction/light/images/WB1_23_0094_S_3.jpg,OK,0.004659893669454674,0,,0.0011
WB1_23_0095_S_1,WB1_23_0095,162,data/Bombus/terrain/extraction/light/images/WB1_23_0095_S_1.jpg,OK,0.004769178636852582,0,,0.0009
WB1_23_0095_S_2,WB1_23_0095,163,data/Bombus/terrain/extraction/light/images/WB1_23_0095_S_2.jpg,OK,0.004630340612623331,0,,0.0010
WB1_23_0095_S_3,WB1_23_0095,164,data/Bombus/terrain/extraction/light/images/WB1_23_0095_S_3.jpg,OK,0.004660565109395052,0,,0.0009
WB1_23_0096_S_1,WB1_23_0096,165,data/Bombus/terrain/extraction/light/images/WB1_23_0096_S_1.jpg,OK,0.004728626068575072,0,,0.0011
WB1_23_0096_S_2,WB1_23_0096,166,data/Bombus/terrain/extraction/light/images/WB1_23_0096_S_2.jpg,OK,0.004743593165998627,0,,0.0010
WB1_23_0096_S_3,WB1_23_0096,167,data/Bombus/terrain/extraction/light/images/WB1_23_0096_S_3.jpg,OK,0.004814255102962362,0,,0.0011
WB1_23_0097_S_1,WB1_23_0097,168,data/Bombus/terrain/extraction/light/images/WB1_23_0097_S_1.jpg,OK,0.004310613963462833,3,,0.0010
WB1_23_0097_S_2,WB1_23_0097,169,data/Bombus/terrain/extraction/light/images/WB1_23_0097_S_2.jpg,OK,0.00442626776842315,0,,0.0011
