photo_id,auto_status,reviewed_status
OPIE_0028_P_2,OK,OK
OPIE_0028_S_1,OK,OK
OPIE_0028_S_2,OK,OK
OPIE_0028_S_3,OK,OK
OPIE_0029_P_1,OK,OK
OPIE_0029_P_2,OK,OK
OPIE_0029_S_1,OK,OK
OPIE_0029_S_2,OK,OK
OPIE_0029_S_3,OK,OK
OPIE_0030_P_1,OK,OK
OPIE_0030_P_2,OK,OK
OPIE_0030_S_1,OK,OK
OPIE_0030_S_2,OK,OK
OPIE_0030_S_3,OK,OK
OPIE_0031_P_1,OK,OK
OPIE_0031_P_2,OK,OK
OPIE_0031_S_1,OK,OK
OPIE_0031_S_2,OK,OK
OPIE_0031_S_3,OK,OK
OPIE_0032_P_1,OK,OK
OPIE_0032_P_2,OK,OK
OPIE_0032_S_1,OK,OK
OPIE_0032_S_2,OK,OK
OPIE_0032_S_3,OK,OK
OPIE_0033_P_1,OK,OK
OPIE_0033_P_2,OK,OK
OPIE_0033_S_1,OK,OK
OPIE_0033_S_2,OK,OK
OPIE_0033_S_3,OK,OK
OPIE_0034_P_1,OK,OK
OPIE_0034_P_2,OK,OK
OPIE_0034_S_1,OK,OK
OPIE_0034_S_2,OK,OK
OPIE_0034_S_3,OK,OK
OPIE_0035_P_1,OK,OK
OPIE_0035_P_2,OK,OK
OPIE_0035_S_1,OK,OK
OPIE_0035_S_2,OK,OK
OPIE_0035_S_3,OK,OK
OPIE_0036_P_1,OK,OK
OPIE_0036_P_2,OK,OK
OPIE_0036_S_1,OK,OK
OPIE_0036_S_2,OK,OK
OPIE_0036_S_3,OK,OK
OPIE_0037_P_1,OK,OK
OPIE_0037_P_2,OK,OK
OPIE_0037_S_1,OK,OK
OPIE_0037_S_2,OK,OK
OPIE_0037_S_3,OK,OK
OPIE_0038_P_1,OK,OK
OPIE_0038_P_2,OK,OK
OPIE_0038_S_1,OK,OK
OPIE_0038_S_2,OK,OK
OPIE_0038_S_3,OK,OK
OPIE_0039_P_1,OK,OK
OPIE_0039_P_2,OK,OK
OPIE_0039_S_1,OK,OK
OPIE_0039_S_2,OK,OK
OPIE_0039_S_3,OK,OK
OPIE_0040_P_1,OK,OK
OPIE_0040_P_2,OK,OK
OPIE_0040_S_1,OK,OK
OPIE_0040_S_2,OK,OK
OPIE_0040_S_3,OK,OK
OPIE_0041_P_1,OK,OK
OPIE_0041_P_2,OK,OK
OPIE_0041_S_1,OK,OK
OPIE_0041_S_2,OK,OK
OPIE_0041_S_3,OK,OK
