idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
2228,ABAURA8239c_P2.JPG,OK,2411,1888,147,318,0.0,0.665,0.86,2.16,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8239c_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8239c_P2.JPG
2229,ABAURA8239c_S1.jpg,OK,957,1849,343,795,0.0,0.966,0.909,2.32,3,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8239c_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8239c_S1.jpg
2230,ABAURA8239c_S2.jpg,OK,1187,1801,343,784,0.0,0.962,0.903,2.29,4,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8239c_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8239c_S2.jpg
2231,ABAURA8239c_S3.jpg,OK,1101,1918,323,736,0.0,0.96,0.891,2.28,4,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8239c_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8239c_S3.jpg
2232,ABAURA8627_P1.JPG,OK,2430,1869,147,280,0.0,0.77,0.847,1.9,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8627_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8627_P1.JPG
2233,ABAURA8627_P2.JPG,OK,2427,1857,124,276,0.0,0.751,0.85,2.23,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8627_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8627_P2.JPG
2234,ABAURA8627_S1.jpg,OK,1234,1557,516,1004,0.0,0.936,0.846,1.95,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8627_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8627_S1.jpg
2235,ABAURA8627_S2.jpg,OK,1293,1589,484,965,0.0,0.874,0.846,1.99,2,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8627_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8627_S2.jpg
2236,ABAURA8627_S3.jpg,OK,1305,1581,500,988,0.0,0.891,0.822,1.98,2,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8627_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8627_S3.jpg
2237,ABAURA8672b_P1.JPG,OK,2420,1848,104,299,0.0,0.453,0.865,2.86,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8672b_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8672b_P1.JPG
2238,ABAURA8672b_P2.JPG,OK,2408,1841,128,276,0.0,0.161,0.866,2.15,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8672b_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8672b_P2.JPG
2239,ABAURA8672b_S1.jpg,OK,1209,1857,390,969,0.0,0.956,0.881,2.48,3,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8672b_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8672b_S1.jpg
2240,ABAURA8672b_S2.jpg,OK,1306,2049,935,383,-2.075,0.871,0.891,2.44,4,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8672b_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8672b_S2.jpg
2241,ABAURA8672b_S3.jpg,OK,1209,2020,370,921,0.0,0.88,0.879,2.49,5,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8672b_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8672b_S3.jpg
2242,ABAURA8867_P1.JPG,OK,2434,1841,128,252,0.0,0.05,0.85,1.96,1,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8867_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8867_P1.JPG
2243,ABAURA8867_P2.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8867_P2.JPG,
2244,ABAURA8867_S1.jpg,OK,1164,1849,437,988,0.0,0.596,0.912,2.26,4,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8867_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8867_S1.jpg
2245,ABAURA8867_S2.jpg,OK,1065,2187,390,886,0.0,0.97,0.899,2.27,2,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8867_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8867_S2.jpg
2246,ABAURA8867_S3.jpg,OK,1227,1959,406,862,0.0,0.92,0.888,2.13,3,data\images\wide\organized\Bombus_soroeensis\worker\ABAURA8867_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\ABAURA8867_S3.jpg
2247,CD387287_P1.JPG,OK,2401,1888,147,337,0.0,0.562,0.875,2.29,5,data\images\wide\organized\Bombus_soroeensis\worker\CD387287_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387287_P1.JPG
2248,CD387287_P2.JPG,OK,2401,1917,166,337,0.0,0.57,0.873,2.03,4,data\images\wide\organized\Bombus_soroeensis\worker\CD387287_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387287_P2.JPG
2249,CD387287_S1.jpg,OK,1242,1754,374,894,0.0,0.864,0.849,2.39,5,data\images\wide\organized\Bombus_soroeensis\worker\CD387287_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387287_S1.jpg
2250,CD387287_S2.jpg,OK,1419,1967,484,839,0.0,0.875,0.823,1.73,5,data\images\wide\organized\Bombus_soroeensis\worker\CD387287_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387287_S2.jpg
2251,CD387287_S3.jpg,OK,1148,1925,496,862,0.0,0.818,0.84,1.74,5,data\images\wide\organized\Bombus_soroeensis\worker\CD387287_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387287_S3.jpg
2252,CD387577_P1.JPG,OK,2420,1907,185,337,0.0,0.796,0.817,1.82,2,data\images\wide\organized\Bombus_soroeensis\worker\CD387577_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387577_P1.JPG
2253,CD387577_P2.JPG,OK,2420,1898,204,337,0.0,0.852,0.794,1.65,4,data\images\wide\organized\Bombus_soroeensis\worker\CD387577_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387577_P2.JPG
2254,CD387577_S1.jpg,SUSPECT,224,2133,438,340,-58.891,0.941,0.671,1.29,6,data\images\wide\organized\Bombus_soroeensis\worker\CD387577_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387577_S1.jpg
2255,CD387577_S2.jpg,OK,1219,1612,469,815,0.0,0.914,0.837,1.74,6,data\images\wide\organized\Bombus_soroeensis\worker\CD387577_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387577_S2.jpg
2256,CD387577_S3.jpg,OK,1187,1557,484,847,0.0,0.911,0.814,1.75,4,data\images\wide\organized\Bombus_soroeensis\worker\CD387577_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387577_S3.jpg
2257,CD387577b_P1.JPG,OK,2430,1888,147,318,0.0,0.765,0.849,2.16,2,data\images\wide\organized\Bombus_soroeensis\worker\CD387577b_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387577b_P1.JPG
2258,CD387577b_P2.JPG,OK,2373,1945,147,318,0.0,0.81,0.831,2.16,2,data\images\wide\organized\Bombus_soroeensis\worker\CD387577b_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387577b_P2.JPG
2259,CD387577b_S1.jpg,OK,1211,1841,358,799,0.0,0.956,0.909,2.23,3,data\images\wide\organized\Bombus_soroeensis\worker\CD387577b_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387577b_S1.jpg
2260,CD387577b_S2.jpg,OK,1116,1801,343,768,0.0,0.954,0.907,2.24,8,data\images\wide\organized\Bombus_soroeensis\worker\CD387577b_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387577b_S2.jpg
2261,CD387577b_S3.jpg,OK,1061,1817,343,784,0.0,0.893,0.903,2.29,3,data\images\wide\organized\Bombus_soroeensis\worker\CD387577b_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387577b_S3.jpg
2262,CD387770c_P1.JPG,OK,2449,1803,128,280,0.0,0.284,0.877,2.19,4,data\images\wide\organized\Bombus_soroeensis\worker\CD387770c_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387770c_P1.JPG
2263,CD387770c_P2.JPG,OK,2439,1812,109,299,0.0,0.201,0.884,2.74,2,data\images\wide\organized\Bombus_soroeensis\worker\CD387770c_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD387770c_P2.JPG
2264,CD387770c_S1.jpg,OK,1022,2124,327,831,0.0,0.965,0.925,2.54,4,data\images\wide\organized\Bombus_soroeensis\worker\CD387770c_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387770c_S1.jpg
2265,CD387770c_S2.jpg,OK,1038,1951,327,799,0.0,0.975,0.892,2.45,4,data\images\wide\organized\Bombus_soroeensis\worker\CD387770c_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387770c_S2.jpg
2266,CD387770c_S3.jpg,OK,1014,1754,311,784,0.0,0.967,0.924,2.52,6,data\images\wide\organized\Bombus_soroeensis\worker\CD387770c_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD387770c_S3.jpg
2267,CD388229b_P1.JPG,OK,2408,1850,109,276,0.0,0.146,0.893,2.52,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388229b_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388229b_P1.JPG
2268,CD388229b_P2.JPG,OK,2401,1850,109,299,0.0,0.27,0.888,2.74,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388229b_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388229b_P2.JPG
2269,CD388229b_S1.jpg,OK,1185,2014,390,1000,0.0,0.696,0.921,2.57,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388229b_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388229b_S1.jpg
2270,CD388229b_S2.jpg,OK,1197,2109,358,961,0.0,0.746,0.903,2.68,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388229b_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388229b_S2.jpg
2271,CD388229b_S3.jpg,OK,1400,2077,421,925,0.0,0.858,0.898,2.2,6,data\images\wide\organized\Bombus_soroeensis\worker\CD388229b_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388229b_S3.jpg
2272,CD388235_P1.JPG,OK,2468,1876,124,318,0.0,0.668,0.88,2.58,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388235_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388235_P1.JPG
2273,CD388235_P2.JPG,OK,2449,1874,119,318,0.0,0.642,0.858,2.68,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388235_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388235_P2.JPG
2274,CD388235_S1.jpg,OK,1089,1660,374,839,0.0,0.983,0.914,2.24,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388235_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388235_S1.jpg
2275,CD388235_S2.jpg,OK,1140,1847,339,815,0.0,0.975,0.899,2.41,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388235_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388235_S2.jpg
2276,CD388235_S3.jpg,OK,1030,1959,343,815,0.0,0.975,0.922,2.38,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388235_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388235_S3.jpg
2277,CD388235b_P1.JPG,OK,2449,1867,104,280,0.0,0.712,0.886,2.68,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388235b_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388235b_P1.JPG
2278,CD388235b_P2.JPG,OK,2430,1850,109,280,0.0,0.511,0.883,2.57,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388235b_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388235b_P2.JPG
2279,CD388235b_S1.jpg,OK,1142,1888,358,937,0.0,0.945,0.907,2.62,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388235b_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388235b_S1.jpg
2280,CD388235b_S2.jpg,OK,1148,1825,358,894,0.0,0.977,0.887,2.49,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388235b_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388235b_S2.jpg
2281,CD388235b_S3.jpg,OK,1254,1841,358,886,0.0,0.986,0.889,2.47,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388235b_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388235b_S3.jpg
2282,CD388612_P1.JPG,OK,2408,1855,119,314,0.0,0.838,0.906,2.64,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388612_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388612_P1.JPG
2283,CD388612_P2.JPG,OK,2449,1850,147,318,0.0,0.851,0.875,2.16,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388612_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388612_P2.JPG
2284,CD388612_S1.jpg,OK,949,1965,417,1024,0.0,0.971,0.915,2.45,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388612_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388612_S1.jpg
2285,CD388612_S2.jpg,OK,1266,1920,421,1004,0.0,0.863,0.873,2.38,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388612_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388612_S2.jpg
2286,CD388612_S3.jpg,OK,1238,1896,406,933,0.0,0.933,0.876,2.3,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388612_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388612_S3.jpg
2287,CD388809_P1.JPG,OK,2468,1793,147,280,0.0,0.282,0.865,1.9,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388809_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388809_P1.JPG
2288,CD388809_P2.JPG,OK,2477,1812,147,261,0.0,0.262,0.871,1.77,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388809_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388809_P2.JPG
2289,CD388809_S1.jpg,OK,1264,2093,453,969,0.0,0.961,0.874,2.14,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388809_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388809_S1.jpg
2290,CD388809_S2.jpg,OK,1085,1965,417,925,0.0,0.979,0.89,2.22,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388809_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388809_S2.jpg
2291,CD388809_S3.jpg,OK,1149,1918,1011,455,-2.06,0.943,0.887,2.22,6,data\images\wide\organized\Bombus_soroeensis\worker\CD388809_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388809_S3.jpg
2292,CD388862_P1.JPG,OK,2449,1841,128,280,0.0,0.719,0.89,2.19,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388862_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388862_P1.JPG
2293,CD388862_P2.JPG,OK,2415,1838,124,290,0.0,0.47,0.907,2.35,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388862_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388862_P2.JPG
2294,CD388862_S1.jpg,OK,1211,1697,449,1020,0.0,0.919,0.916,2.27,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388862_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388862_S1.jpg
2295,CD388862_S2.jpg,OK,1169,1282,437,969,0.0,0.908,0.925,2.22,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388862_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388862_S2.jpg
2296,CD388862_S3.jpg,OK,967,1305,421,973,0.0,0.864,0.923,2.31,2,data\images\wide\organized\Bombus_soroeensis\worker\CD388862_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388862_S3.jpg
2297,CD388872_P1.JPG,OK,2406,1879,128,309,0.0,0.193,0.909,2.41,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388872_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388872_P1.JPG
2298,CD388872_P2.JPG,OK,2406,1888,147,309,0.0,0.225,0.868,2.1,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388872_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388872_P2.JPG
2299,CD388872_S1.jpg,OK,971,1920,390,886,0.0,0.861,0.946,2.27,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388872_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388872_S1.jpg
2300,CD388872_S2.jpg,OK,1114,1951,390,921,0.0,0.553,0.954,2.36,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388872_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388872_S2.jpg
2301,CD388872_S3.jpg,OK,1238,2046,358,854,0.0,0.957,0.938,2.38,8,data\images\wide\organized\Bombus_soroeensis\worker\CD388872_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388872_S3.jpg
2302,CD388872b_P1.JPG,OK,2437,1803,128,294,0.0,0.288,0.873,2.3,1,data\images\wide\organized\Bombus_soroeensis\worker\CD388872b_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\CD388872b_P1.JPG
2303,CD388872b_P2.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_soroeensis\worker\CD388872b_P2.JPG,
2304,CD388872b_S1.jpg,OK,1313,1920,358,847,0.0,0.943,0.867,2.36,3,data\images\wide\organized\Bombus_soroeensis\worker\CD388872b_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388872b_S1.jpg
2305,CD388872b_S2.jpg,OK,1164,2061,327,831,0.0,0.978,0.906,2.54,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388872b_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388872b_S2.jpg
2306,CD388872b_S3.jpg,OK,1101,2006,343,831,0.0,0.955,0.911,2.43,4,data\images\wide\organized\Bombus_soroeensis\worker\CD388872b_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\CD388872b_S3.jpg
2307,POLLINIS4343_P1.JPG,OK,2418,1831,147,294,0.0,0.511,0.88,2.0,2,data\images\wide\organized\Bombus_soroeensis\worker\POLLINIS4343_P1.JPG,data\images\crop\organized\Bombus_soroeensis\worker\POLLINIS4343_P1.JPG
2308,POLLINIS4343_P2.JPG,OK,2382,1803,128,299,0.0,0.33,0.906,2.33,1,data\images\wide\organized\Bombus_soroeensis\worker\POLLINIS4343_P2.JPG,data\images\crop\organized\Bombus_soroeensis\worker\POLLINIS4343_P2.JPG
2309,POLLINIS4343_S1.jpg,OK,1148,1959,406,988,0.0,0.813,0.896,2.44,4,data\images\wide\organized\Bombus_soroeensis\worker\POLLINIS4343_S1.jpg,data\images\crop\organized\Bombus_soroeensis\worker\POLLINIS4343_S1.jpg
2310,POLLINIS4343_S2.jpg,OK,1006,1920,390,957,0.0,0.935,0.897,2.45,5,data\images\wide\organized\Bombus_soroeensis\worker\POLLINIS4343_S2.jpg,data\images\crop\organized\Bombus_soroeensis\worker\POLLINIS4343_S2.jpg
2311,POLLINIS4343_S3.jpg,OK,1227,1715,390,925,0.0,0.901,0.877,2.37,5,data\images\wide\organized\Bombus_soroeensis\worker\POLLINIS4343_S3.jpg,data\images\crop\organized\Bombus_soroeensis\worker\POLLINIS4343_S3.jpg
2312,15G2021-1200_P1.JPG,OK,2439,1793,489,1059,0.0,0.92,0.889,2.17,1,data\images\wide\organized\Bombus_sylvarum\male\15G2021-1200_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\15G2021-1200_P1.JPG
2313,15G2021-1200_P2.JPG,OK,2439,1817,461,1059,0.0,0.809,0.915,2.3,1,data\images\wide\organized\Bombus_sylvarum\male\15G2021-1200_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\15G2021-1200_P2.JPG
2314,15G2021-1200_S1.jpg,OK,1279,1773,919,400,-2.075,0.965,0.89,2.3,3,data\images\wide\organized\Bombus_sylvarum\male\15G2021-1200_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\15G2021-1200_S1.jpg
2315,15G2021-1200_S2.jpg,OK,1431,1923,366,862,0.0,0.958,0.864,2.35,2,data\images\wide\organized\Bombus_sylvarum\male\15G2021-1200_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\15G2021-1200_S2.jpg
2316,15G2021-1200_S3.jpg,OK,1384,2014,421,957,0.0,0.941,0.889,2.27,4,data\images\wide\organized\Bombus_sylvarum\male\15G2021-1200_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\15G2021-1200_S3.jpg
2317,15L2021-1585_P1.JPG,OK,2325,1774,451,1021,0.0,0.973,0.907,2.26,1,data\images\wide\organized\Bombus_sylvarum\male\15L2021-1585_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\15L2021-1585_P1.JPG
2318,15L2021-1585_P2.JPG,OK,2477,1679,451,1021,0.0,0.87,0.899,2.26,1,data\images\wide\organized\Bombus_sylvarum\male\15L2021-1585_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\15L2021-1585_P2.JPG
2319,15L2021-1585_S1.jpg,OK,1345,2014,390,878,0.0,0.985,0.866,2.25,3,data\images\wide\organized\Bombus_sylvarum\male\15L2021-1585_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\15L2021-1585_S1.jpg
2320,15L2021-1585_S2.jpg,OK,1435,2093,390,870,0.0,0.99,0.87,2.23,3,data\images\wide\organized\Bombus_sylvarum\male\15L2021-1585_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\15L2021-1585_S2.jpg
2321,15L2021-1585_S3.jpg,OK,1264,1904,390,843,0.0,0.972,0.817,2.16,3,data\images\wide\organized\Bombus_sylvarum\male\15L2021-1585_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\15L2021-1585_S3.jpg
2322,2020.03930_P1.JPG,OK,2301,1803,128,404,0.0,0.438,0.887,3.15,2,data\images\wide\organized\Bombus_sylvarum\male\2020.03930_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\2020.03930_P1.JPG
2323,2020.03930_P2.JPG,OK,2449,1812,109,280,0.0,0.311,0.885,2.57,2,data\images\wide\organized\Bombus_sylvarum\male\2020.03930_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\2020.03930_P2.JPG
2324,2020.03930_S1.jpg,OK,1154,2124,327,748,0.0,0.926,0.92,2.29,4,data\images\wide\organized\Bombus_sylvarum\male\2020.03930_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\2020.03930_S1.jpg
2325,2020.03930_S2.jpg,OK,1164,1920,295,705,0.0,0.986,0.918,2.39,4,data\images\wide\organized\Bombus_sylvarum\male\2020.03930_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\2020.03930_S2.jpg
2326,2020.03930_S3.jpg,OK,1160,2006,311,697,0.0,0.968,0.887,2.24,3,data\images\wide\organized\Bombus_sylvarum\male\2020.03930_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\2020.03930_S3.jpg
2327,2020.06348_P1.JPG,OK,2439,1822,166,375,0.0,0.833,0.911,2.26,3,data\images\wide\organized\Bombus_sylvarum\male\2020.06348_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\2020.06348_P1.JPG
2328,2020.06348_P2.JPG,OK,2425,1831,147,347,0.0,0.815,0.92,2.35,6,data\images\wide\organized\Bombus_sylvarum\male\2020.06348_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\2020.06348_P2.JPG
2329,2020.06348_S1.jpg,OK,1004,1738,406,890,0.0,0.913,0.899,2.19,3,data\images\wide\organized\Bombus_sylvarum\male\2020.06348_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\2020.06348_S1.jpg
2330,2020.06348_S2.jpg,OK,1280,2014,390,874,0.0,0.955,0.86,2.24,2,data\images\wide\organized\Bombus_sylvarum\male\2020.06348_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\2020.06348_S2.jpg
2331,2020.06348_S3.jpg,OK,1313,1983,390,878,0.0,0.931,0.863,2.25,2,data\images\wide\organized\Bombus_sylvarum\male\2020.06348_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\2020.06348_S3.jpg
2332,FR15_ABOM09082020078_P1.JPG,OK,2496,1793,489,1135,0.0,0.897,0.925,2.32,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_P1.JPG
2333,FR15_ABOM09082020078_P2.JPG,OK,2449,1781,465,1154,0.0,0.938,0.926,2.48,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_P2.JPG
2334,FR15_ABOM09082020078_S1.jpg,OK,1384,2028,386,925,0.0,0.971,0.883,2.4,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_S1.jpg
2335,FR15_ABOM09082020078_S2.jpg,OK,1368,2099,370,862,0.0,0.968,0.894,2.33,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_S2.jpg
2336,FR15_ABOM09082020078_S3.jpg,OK,1384,2172,358,862,0.0,0.97,0.888,2.41,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM09082020078_S3.jpg
2337,FR15_ABOM17082020015_P1.JPG,OK,2468,1765,470,1116,0.0,0.826,0.924,2.37,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_P1.JPG
2338,FR15_ABOM17082020015_P2.JPG,OK,2506,1727,470,1116,0.0,0.828,0.919,2.37,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_P2.JPG
2339,FR15_ABOM17082020015_S1.jpg,OK,1297,1998,390,941,0.0,0.965,0.889,2.41,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_S1.jpg
2340,FR15_ABOM17082020015_S2.jpg,OK,1325,2046,390,933,0.0,0.944,0.889,2.39,4,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_S2.jpg
