num_inv,collection_origine,mode_capture,jj,mm,aaaa,region,localite,collecteur,ordre,famille,genre,espece,caste,identificateur,année_identification,photographe,specimen,appareil,n_photos
CD388821d,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388821e,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388821e,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388821f,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388821f,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388860,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388860,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388860b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Mâle,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388860b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Mâle,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388861,Collection Arthropologia Lyon,Filet,,,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Lucorum,Mâle,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,5
CD388861,Collection Arthropologia Lyon,Filet,,,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Lucorum,Mâle,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
CD388861,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388861,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388861b,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pyrenaeus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388861b,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pyrenaeus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388862,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388862,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388862b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sylvarum,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388862b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sylvarum,Ouvrière,yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388865,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388865,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388865b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388865b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388865c,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388865c,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388865d,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388865d,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388865e,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388865e,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sichelii,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388872,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388872,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388872b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388872b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD388872c,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Fondatrice,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CD388872c,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Fondatrice,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CD888235b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CEN187839,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Ouvrière,Yvan BRUGEROLLES,2023,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
CEN187839,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Ouvrière,Yvan BRUGEROLLES,2023,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan1,Collection Yvan BRUGEROLLES,Filet,8,8,2022,Auvergne-Rhônes Alpes,RNR Spartias,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan1,Collection Yvan BRUGEROLLES,Filet,8,8,2022,Auvergne-Rhônes Alpes,RNR Spartias,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan10,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan10,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan11,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan11,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan12,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan12,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan14,Collection Yvan BRUGEROLLES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Cime de Caron,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan14,Collection Yvan BRUGEROLLES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Cime de Caron,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan15,Collection Yvan BRUGEROLLES,Filet,9,8,2021,Auvergne-Rhônes Alpes,Glacier Blanc,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan15,Collection Yvan BRUGEROLLES,Filet,9,8,2021,Auvergne-Rhônes Alpes,Glacier Blanc,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan16,Collection Yvan BRUGEROLLES,Filet,9,8,2021,Auvergne-Rhônes Alpes,Glacier Blanc,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan16,Collection Yvan BRUGEROLLES,Filet,9,8,2021,Auvergne-Rhônes Alpes,Glacier Blanc,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan17,Collection Yvan BRUGEROLLES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Cime de Caron,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan17,Collection Yvan BRUGEROLLES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Cime de Caron,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan18,Collection Yvan BRUGEROLLES,Filet,16,7,2022,Auvergne-Rhônes Alpes,Vaunjany,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan18,Collection Yvan BRUGEROLLES,Filet,16,7,2022,Auvergne-Rhônes Alpes,Vaunjany,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Monticola,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan19,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan19,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan2,Collection Yvan BRUGEROLLES,Filet,16,7,2022,Auvergne-Rhônes Alpes,Vaunjany,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan2,Collection Yvan BRUGEROLLES,Filet,16,7,2022,Auvergne-Rhônes Alpes,Vaunjany,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan20,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan20,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan21,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Cirque de Recusset,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan21,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Cirque de Recusset,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan22,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan22,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan23,Collection Yvan BRUGEROLLES,Filet,9,8,2021,Auvergne-Rhônes Alpes,Glacier Blanc,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan23,Collection Yvan BRUGEROLLES,Filet,9,8,2021,Auvergne-Rhônes Alpes,Glacier Blanc,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan24,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan24,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Col de la lousterle,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan3,Collection Yvan BRUGEROLLES,Filet,11,8,2022,Auvergne-Rhônes Alpes,Lac de l'Orceyrette,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan3,Collection Yvan BRUGEROLLES,Filet,11,8,2022,Auvergne-Rhônes Alpes,Lac de l'Orceyrette,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan4,Collection Yvan BRUGEROLLES,Filet,18,7,2022,Auvergne-Rhônes Alpes,Croix de Chamrousse,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan4,Collection Yvan BRUGEROLLES,Filet,18,7,2022,Auvergne-Rhônes Alpes,Croix de Chamrousse,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan5,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Refuge des Bans,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan5,Collection Yvan BRUGEROLLES,Filet,7,7,2022,Auvergne-Rhônes Alpes,Refuge des Bans,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan6,Collection Yvan BRUGEROLLES,Filet,10,8,2022,Auvergne-Rhônes Alpes,Puy-St-Vincent,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan6,Collection Yvan BRUGEROLLES,Filet,10,8,2022,Auvergne-Rhônes Alpes,Puy-St-Vincent,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Sichelii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan8,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan8,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CollecYvan9,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
CollecYvan9,Collection Yvan BRUGEROLLES,Filet,28,7,2022,Auvergne-Rhônes Alpes,Sagnabous,Yvan BRUGEROLLES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
CYALU.202103022,Collection perso Yvan BRUGEROLLES,Filet,,3,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Terrestris,Reine,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,5
CYALU.202103022,Collection perso Yvan BRUGEROLLES,Filet,,3,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Terrestris,Reine,Yvan BRUGEROLLES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
D26-5618,Collection Arthropologia Lyon,Filet,,,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Frederic VYGHEN,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,3
D26-5618,Collection Arthropologia Lyon,Filet,,,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Frederic VYGHEN,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
D264515,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Ruderarius,Ouvrière,Frederic VYGHEN,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
D264515,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Ruderarius,Ouvrière,Frederic VYGHEN,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
D264520,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Fondatrice,Frederic VYGHEN,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
D264520,Collection Arthropologia Lyon (stock pratorum),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Fondatrice,Frederic VYGHEN,,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
D264520b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Fondatrice,Frederic VYGHEN,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
D264520b,Collection Arthropologia Lyon (stock soroeensis),Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Soroeensis,Fondatrice,Frederic VYGHEN,2021,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
FB.F19.0001,SP3 iEES-Paris 2019,Filet,7,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FB.F19.0002,SP3 iEES-Paris 2019,Filet,7,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FB.F19.0004,SP3 iEES-Paris 2019,Filet,7,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,4
FB.F19.0025,SP3 iEES-Paris 2019,Filet,12,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FB.F19.0026,SP3 iEES-Paris 2019,Filet,12,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FB.F19.0027,SP3 iEES-Paris 2019,Filet,12,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FB.F19.0028,SP3 iEES-Paris 2019,Filet,12,3,2019,Île-de-France,Station d'écologie forestière de Fontainebleau,Meriem METHLOUTHI,Hymenoptera,Apidae,Bombus,Terrestris(?),Femelle,,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
