photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
ARLY_SORO_0089_S_2,ARLY_SORO_0089,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,fceb25ff01c6bdaa,1668402,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0089_S_2.jpg,OK,
ARLY_SORO_0089_S_3,ARLY_SORO_0089,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,33d07c0da8f0271a,1745992,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0089_S_3.jpg,OK,
ARLY_SORO_0090_P_1,ARLY_SORO_0090,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,d69fbca8a4424895,4425611,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0090_P_1.jpg,OK,
ARLY_SORO_0090_P_2,ARLY_SORO_0090,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,0e77ce1fe588025a,4439971,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0090_P_2.jpg,OK,
ARLY_SORO_0090_S_1,ARLY_SORO_0090,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,d278b574973094a0,1649586,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0090_S_1.jpg,OK,
ARLY_SORO_0090_S_2,ARLY_SORO_0090,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,0555cdd96215fb79,1621342,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0090_S_2.jpg,OK,
ARLY_SORO_0090_S_3,ARLY_SORO_0090,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,0d15ffd3e00b86ac,1389480,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0090_S_3.jpg,OK,
ARLY_SORO_0091_P_1,ARLY_SORO_0091,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,608ce8d9b35413ba,4643971,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0091_P_1.jpg,OK,
ARLY_SORO_0091_P_2,ARLY_SORO_0091,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,d2f0ffe49ee0409e,4629379,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0091_P_2.jpg,OK,
ARLY_SORO_0091_S_1,ARLY_SORO_0091,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,bc9ca5e798e8e436,1675382,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0091_S_1.jpg,OK,
ARLY_SORO_0091_S_2,ARLY_SORO_0091,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,a998bdf04bb95e96,1571082,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0091_S_2.jpg,OK,
ARLY_SORO_0091_S_3,ARLY_SORO_0091,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,372587f456cdf826,1528609,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0091_S_3.jpg,OK,
ARLY_SORO_0092_P_1,ARLY_SORO_0092,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,e95c8c5e6432df60,4179973,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0092_P_1.jpg,OK,
ARLY_SORO_0092_P_2,ARLY_SORO_0092,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,e3bb7b620b9b2fbc,4108568,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0092_P_2.jpg,OK,
ARLY_SORO_0092_S_1,ARLY_SORO_0092,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,47d1631219b46a3a,1584464,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0092_S_1.jpg,OK,
ARLY_SORO_0092_S_2,ARLY_SORO_0092,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,278c7f974d83a8b4,1608519,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0092_S_2.jpg,OK,
ARLY_SORO_0092_S_3,ARLY_SORO_0092,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,65ca76e6267c6d17,1544124,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0092_S_3.jpg,OK,
ARLY_SORO_0093_P_1,ARLY_SORO_0093,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,65162c8cf29111e1,4209596,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0093_P_1.jpg,OK,
ARLY_SORO_0093_P_2,ARLY_SORO_0093,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,db28a80826245804,4174945,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0093_P_2.jpg,OK,
ARLY_SORO_0093_S_1,ARLY_SORO_0093,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,25258c4de25b5edf,1530990,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0093_S_1.jpg,OK,
ARLY_SORO_0093_S_2,ARLY_SORO_0093,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,c561dbf785e87b04,1587003,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0093_S_2.jpg,OK,
ARLY_SORO_0094_P_1,ARLY_SORO_0094,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,9b10ebac5b1a30f5,4257209,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0094_P_1.jpg,OK,
ARLY_SORO_0094_P_2,ARLY_SORO_0094,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,e71c7926df6468a0,4359935,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0094_P_2.jpg,OK,
ARLY_SORO_0094_S_1,ARLY_SORO_0094,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,cee4a8e4e9ad3064,1967025,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0094_S_1.jpg,OK,
ARLY_SORO_0094_S_2,ARLY_SORO_0094,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,c68992e9528d989a,1329589,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0094_S_2.jpg,OK,
ARLY_SORO_0095_P_1,ARLY_SORO_0095,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,ba2def8ae2d11b13,4677126,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0095_P_1.jpg,OK,
ARLY_SORO_0095_P_2,ARLY_SORO_0095,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,1bcde75b7e4f501d,4712262,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0095_P_2.jpg,OK,
ARLY_SORO_0095_S_1,ARLY_SORO_0095,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,91774e3319cfa6d2,1381353,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0095_S_1.jpg,OK,
ARLY_SORO_0095_S_2,ARLY_SORO_0095,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,33b27f0f17208f12,1439034,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0095_S_2.jpg,OK,
ARLY_SORO_0095_S_3,ARLY_SORO_0095,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,e393dbe8dd55397c,1883867,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0095_S_3.jpg,OK,
ARLY_SORO_0096_P_1,ARLY_SORO_0096,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,79ad6b160d226108,4622331,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0096_P_1.jpg,OK,
ARLY_SORO_0096_P_2,ARLY_SORO_0096,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,5ca7e3194bf98145,4593073,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0096_P_2.jpg,OK,
ARLY_SORO_0096_S_1,ARLY_SORO_0096,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,5dc86933ba17fc50,1713931,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0096_S_1.jpg,OK,
ARLY_SORO_0096_S_2,ARLY_SORO_0096,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,154912bdcd0922d1,1591807,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0096_S_2.jpg,OK,
ARLY_SORO_0096_S_3,ARLY_SORO_0096,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,fec7817b580a2606,1609143,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0096_S_3.jpg,OK,
ARLY_SORO_0097_P_1,ARLY_SORO_0097,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,e55a2d7d8e253760,4407907,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0097_P_1.jpg,OK,
ARLY_SORO_0097_P_2,ARLY_SORO_0097,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,90206278d3f4686b,4181576,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0097_P_2.jpg,OK,
ARLY_SORO_0097_S_1,ARLY_SORO_0097,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,dfa22578c3aba073,1639482,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0097_S_1.jpg,OK,
ARLY_SORO_0097_S_2,ARLY_SORO_0097,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,10824eb3b82aacdf,1451007,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0097_S_2.jpg,OK,
ARLY_SORO_0097_S_3,ARLY_SORO_0097,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,419a6e6aaebcc3f7,1730845,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0097_S_3.jpg,OK,
ARLY_SORO_0099_P_1,ARLY_SORO_0099,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,3d59b0c95e006cfa,5318077,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0099_P_1.jpg,OK,
ARLY_SORO_0099_P_2,ARLY_SORO_0099,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,7df5d0880b1619af,5412506,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0099_P_2.jpg,OK,
ARLY_SORO_0099_S_1,ARLY_SORO_0099,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,03615507923c5b6c,1719040,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0099_S_1.jpg,OK,
ARLY_SORO_0099_S_2,ARLY_SORO_0099,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,eb69d9cf01c39ba9,1627067,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0099_S_2.jpg,OK,
ARLY_SORO_0099_S_3,ARLY_SORO_0099,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,452e880f13b8ff18,1757022,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0099_S_3.jpg,OK,
ARLY_SORO_0100_P_1,ARLY_SORO_0100,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,f4c1c6a5692e8814,5045088,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0100_P_1.jpg,OK,
ARLY_SORO_0100_P_2,ARLY_SORO_0100,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,bfbc0f85e98a931d,5086824,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0100_P_2.jpg,OK,
ARLY_SORO_0100_S_1,ARLY_SORO_0100,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,9cd258496a9dd50a,1728344,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0100_S_1.jpg,OK,
ARLY_SORO_0100_S_2,ARLY_SORO_0100,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,deb000623626881a,1571959,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0100_S_2.jpg,OK,
ARLY_SORO_0100_S_3,ARLY_SORO_0100,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,990290f651f5ebb4,1745827,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0100_S_3.jpg,OK,
ARLY_SORO_0101_P_1,ARLY_SORO_0101,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,0b1eb9f8750b45b5,4519668,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0101_P_1.jpg,OK,
ARLY_SORO_0101_P_2,ARLY_SORO_0101,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,d0beecd8f4913a59,4668472,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0101_P_2.jpg,OK,
ARLY_SORO_0101_S_1,ARLY_SORO_0101,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,dd5e4e4917a4d6fd,1782511,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0101_S_1.jpg,OK,
ARLY_SORO_0101_S_2,ARLY_SORO_0101,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,7e343a15e1ec0b9b,1781889,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0101_S_2.jpg,OK,
ARLY_SORO_0101_S_3,ARLY_SORO_0101,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,6ad273b8414529a6,1644646,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0101_S_3.jpg,OK,
ARLY_SORO_0102_P_1,ARLY_SORO_0102,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,8b28d6b181f16467,4392873,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0102_P_1.jpg,OK,
ARLY_SORO_0102_P_2,ARLY_SORO_0102,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,92c7ca5cbf54901a,4367996,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0102_P_2.jpg,OK,
ARLY_SORO_0102_S_1,ARLY_SORO_0102,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,177be62f8307ef97,1596363,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0102_S_1.jpg,OK,
ARLY_SORO_0102_S_2,ARLY_SORO_0102,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,00191ea77da5b6f6,1631832,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0102_S_2.jpg,OK,
ARLY_SORO_0102_S_3,ARLY_SORO_0102,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,a42476aa9c8c9a5e,1336203,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0102_S_3.jpg,OK,
ARLY_SORO_0103_P_1,ARLY_SORO_0103,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,9be325c13ee788b4,4825823,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0103_P_1.jpg,OK,
ARLY_SORO_0103_P_2,ARLY_SORO_0103,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,9110c87f3ed33295,4577603,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0103_P_2.jpg,OK,
ARLY_SORO_0103_S_1,ARLY_SORO_0103,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,6d31ecb292f0993c,1903264,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0103_S_1.jpg,OK,
ARLY_SORO_0103_S_2,ARLY_SORO_0103,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,4835bf7d8d4e44f8,1572986,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0103_S_2.jpg,OK,
ARLY_SORO_0103_S_3,ARLY_SORO_0103,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,25995e75800c7e06,1539409,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0103_S_3.jpg,OK,
ARLY_SORO_0104_P_1,ARLY_SORO_0104,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,63797934e696c115,4694010,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0104_P_1.jpg,OK,
ARLY_SORO_0104_P_2,ARLY_SORO_0104,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,29d09f818018d5cb,4657015,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0104_P_2.jpg,OK,
ARLY_SORO_0104_S_1,ARLY_SORO_0104,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,c79381a77f8582b6,1979450,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0104_S_1.jpg,OK,
ARLY_SORO_0104_S_2,ARLY_SORO_0104,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,84d8414777cb4e9d,2269464,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0104_S_2.jpg,OK,
ARLY_SORO_0104_S_3,ARLY_SORO_0104,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,3bafe5bf0d302bcd,2251661,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0104_S_3.jpg,OK,
ARLY_SORO_0105_P_1,ARLY_SORO_0105,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,24d2db6cb4ceff7b,4867904,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0105_P_1.jpg,OK,
ARLY_SORO_0105_P_2,ARLY_SORO_0105,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,0a376ff8115736fc,4817437,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0105_P_2.jpg,OK,
ARLY_SORO_0105_S_1,ARLY_SORO_0105,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,7471b7c9491be95c,2298367,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0105_S_1.jpg,OK,
ARLY_SORO_0105_S_2,ARLY_SORO_0105,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,d030c718d516727f,2156663,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0105_S_2.jpg,OK,
ARLY_SORO_0105_S_3,ARLY_SORO_0105,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,55e8f3344323344c,2434455,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0105_S_3.jpg,OK,
ARLY_SORO_0106_P_1,ARLY_SORO_0106,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,e839b466b970869b,4371112,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0106_P_1.jpg,OK,
ARLY_SORO_0106_P_2,ARLY_SORO_0106,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,e40a9d07f014b882,4359829,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0106_P_2.jpg,OK,
ARLY_SORO_0106_S_1,ARLY_SORO_0106,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,2da1d3e8406911da,1462042,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0106_S_1.jpg,OK,
ARLY_SORO_0106_S_2,ARLY_SORO_0106,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,979a42ad99cb516f,1429191,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0106_S_2.jpg,OK,
ARLY_SORO_0106_S_3,ARLY_SORO_0106,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,1147f2d42154e1bd,1362760,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0106_S_3.jpg,OK,
ARLY_SORO_0107_P_1,ARLY_SORO_0107,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,cf10586bc3dfc643,4692887,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0107_P_1.jpg,OK,
ARLY_SORO_0107_P_2,ARLY_SORO_0107,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,a6aa4b73a22affa9,4544133,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0107_P_2.jpg,OK,
ARLY_SORO_0107_S_1,ARLY_SORO_0107,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,742924986f0efe3c,1569255,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0107_S_1.jpg,OK,
ARLY_SORO_0107_S_2,ARLY_SORO_0107,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,57df3bc3813784ad,1626734,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0107_S_2.jpg,OK,
ARLY_SORO_0107_S_3,ARLY_SORO_0107,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,bf202f4600efb1a5,1707222,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0107_S_3.jpg,OK,
ARLY_SORO_0108_P_1,ARLY_SORO_0108,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,85b7f46b88d2c66a,4809459,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0108_P_1.jpg,OK,
ARLY_SORO_0108_P_2,ARLY_SORO_0108,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,74e6dd1048544702,4911338,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0108_P_2.jpg,OK,
ARLY_SORO_0108_S_1,ARLY_SORO_0108,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,e39c201f260c860e,1689187,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0108_S_1.jpg,OK,
ARLY_SORO_0108_S_2,ARLY_SORO_0108,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,732dec64425c5854,1510933,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0108_S_2.jpg,OK,
ARLY_SORO_0108_S_3,ARLY_SORO_0108,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,3b3377466a1c966b,1608031,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0108_S_3.jpg,OK,
ARLY_SORO_0109_P_1,ARLY_SORO_0109,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,7428f73cd0a933f0,4073230,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0109_P_1.jpg,OK,
ARLY_SORO_0109_P_2,ARLY_SORO_0109,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,64b31be712848af7,4270587,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0109_P_2.jpg,OK,
ARLY_SORO_0109_S_1,ARLY_SORO_0109,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,cccfad799c7c8c7b,1555220,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0109_S_1.jpg,OK,
ARLY_SORO_0109_S_2,ARLY_SORO_0109,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,718758819d9901b2,1257556,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0109_S_2.jpg,OK,
ARLY_SORO_0109_S_3,ARLY_SORO_0109,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,86232c3c125d9fd3,1407242,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0109_S_3.jpg,OK,
ARLY_SORO_0110_P_1,ARLY_SORO_0110,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,d150d3a5853f704a,4359769,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0110_P_1.jpg,OK,
ARLY_SORO_0110_P_2,ARLY_SORO_0110,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,ed85e0748612c3bf,4448372,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0110_P_2.jpg,OK,
ARLY_SORO_0110_S_1,ARLY_SORO_0110,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,d2a231f1fbf725fe,1665047,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0110_S_1.jpg,OK,
ARLY_SORO_0110_S_2,ARLY_SORO_0110,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,61c1297b6e929a90,1828996,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0110_S_2.jpg,OK,
ARLY_SORO_0110_S_3,ARLY_SORO_0110,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,05e59927a43a35d5,1663327,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0110_S_3.jpg,OK,
ARLY_SORO_0111_P_1,ARLY_SORO_0111,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,a1e1027021f1fb25,4365572,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0111_P_1.jpg,OK,
ARLY_SORO_0111_P_2,ARLY_SORO_0111,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,ad51770ff18588cc,4376593,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0111_P_2.jpg,OK,
ARLY_SORO_0111_S_1,ARLY_SORO_0111,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,b9eb22a7a8721c4b,1659774,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0111_S_1.jpg,OK,
ARLY_SORO_0111_S_2,ARLY_SORO_0111,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,c0205dac6bd813ba,1719547,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0111_S_2.jpg,OK,
ARLY_SORO_0111_S_3,ARLY_SORO_0111,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,92b84a4d1316c747,1840300,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0111_S_3.jpg,OK,
ARLY_SORO_0112_P_1,ARLY_SORO_0112,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,cfb7473d192c358c,4328988,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0112_P_1.jpg,OK,
ARLY_SORO_0112_P_2,ARLY_SORO_0112,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,7ed26111a1fae43d,4312949,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0112_P_2.jpg,OK,
ARLY_SORO_0112_S_1,ARLY_SORO_0112,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,4dd7cd13f6d6e460,1662809,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0112_S_1.jpg,OK,
ARLY_SORO_0112_S_2,ARLY_SORO_0112,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,d3282af5c0bb765d,1505955,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_SORO_0112_S_2.jpg,OK,
