photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
ISSERTES_0083_S_2,ISSERTES_0083,1984,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0083_S_2.jpg,OK,0.00020305276629750538,0,,0.0010
ISSERTES_0083_S_3,ISSERTES_0083,1985,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0083_S_3.jpg,OK,0.00020404056508138666,0,,0.0010
ISSERTES_0084_P_1,ISSERTES_0084,1986,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0084_P_1.jpg,OK,0.0001603002180751684,0,,0.0010
ISSERTES_0084_P_2,ISSERTES_0084,1987,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0084_P_2.jpg,OK,0.00016108756566459356,0,,0.0010
ISSERTES_0084_S_1,ISSERTES_0084,1988,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0084_S_1.jpg,OK,0.00017495397711445523,0,,0.0010
ISSERTES_0084_S_2,ISSERTES_0084,1989,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0084_S_2.jpg,OK,0.00014758284907827874,0,,0.0010
ISSERTES_0084_S_3,ISSERTES_0084,1990,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0084_S_3.jpg,OK,0.00015476443629994945,0,,0.0010
ISSERTES_0085_P_1,ISSERTES_0085,1991,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0085_P_1.jpg,OK,7.635817189581219e-05,0,,0.0009
ISSERTES_0085_P_2,ISSERTES_0085,1992,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0085_P_2.jpg,OK,7.998574156944587e-05,0,,0.0008
ISSERTES_0085_S_2,ISSERTES_0085,1993,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0085_S_2.jpg,OK,7.677944729255323e-05,0,,0.0008
ISSERTES_0085_S_3,ISSERTES_0085,1994,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0085_S_3.jpg,OK,7.461820219866987e-05,0,,0.0008
ISSERTES_0086_P_1,ISSERTES_0086,1995,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0086_P_1.jpg,OK,0.0002217435356519773,0,,0.0009
ISSERTES_0086_P_2,ISSERTES_0086,1996,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0086_P_2.jpg,OK,0.00023306781845825055,0,,0.0010
ISSERTES_0086_S_1,ISSERTES_0086,1997,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0086_S_1.jpg,OK,0.00021085832071059905,0,,0.0011
ISSERTES_0086_S_2,ISSERTES_0086,1998,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0086_S_2.jpg,OK,0.00021680543889656827,0,,0.0010
ISSERTES_0086_S_3,ISSERTES_0086,1999,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0086_S_3.jpg,OK,0.0002178836131759457,0,,0.0010
ISSERTES_0087_P_1,ISSERTES_0087,2000,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0087_P_1.jpg,OK,0.0002433821464156585,0,,0.0009
ISSERTES_0087_P_2,ISSERTES_0087,2001,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0087_P_2.jpg,OK,0.000251238775380997,0,,0.0010
ISSERTES_0087_S_1,ISSERTES_0087,2002,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0087_S_1.jpg,OK,0.0002208588459101518,0,,0.0009
ISSERTES_0087_S_2,ISSERTES_0087,2003,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0087_S_2.jpg,OK,0.00020725866595839858,0,,0.0009
ISSERTES_0087_S_3,ISSERTES_0087,2004,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0087_S_3.jpg,OK,0.0001985634049069469,0,,0.0009
ISSERTES_0088_P_1,ISSERTES_0088,2005,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0088_P_1.jpg,OK,0.00014005336895538752,0,,0.0011
ISSERTES_0088_P_2,ISSERTES_0088,2006,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0088_P_2.jpg,OK,0.00013282576797386372,0,,0.0010
ISSERTES_0088_S_1,ISSERTES_0088,2007,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0088_S_1.jpg,OK,0.00011690311033722319,0,,0.0010
ISSERTES_0088_S_2,ISSERTES_0088,2008,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0088_S_2.jpg,OK,0.00012065801577750858,0,,0.0009
ISSERTES_0088_S_3,ISSERTES_0088,2009,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0088_S_3.jpg,OK,0.00011577008036254724,0,,0.0009
