tps_id,inv_id,species,caste,device,device_tag
1846,ISSERTES_0081,confusus,drone,Smartphone Samsung s10,P1
1847,ISSERTES_0081,confusus,drone,Smartphone Samsung s10,P2
1848,ISSERTES_0081,confusus,drone,Smartphone Samsung s10,S1
1849,ISSERTES_0081,confusus,drone,Smartphone Samsung s10,S2
1850,ISSERTES_0081,confusus,drone,Smartphone Samsung s10,S3
1851,ISSERTES_0082,confusus,worker,Smartphone Samsung s10,P1
1852,ISSERTES_0082,confusus,worker,Smartphone Samsung s10,P2
1853,ISSERTES_0082,confusus,worker,Smartphone Samsung s10,S1
1854,ISSERTES_0082,confusus,worker,Smartphone Samsung s10,S2
1855,ISSERTES_0082,confusus,worker,Smartphone Samsung s10,S3
1856,ISSERTES_0083,confusus,drone,Smartphone Samsung s10,P1
1857,ISSERTES_0083,confusus,drone,Smartphone Samsung s10,P2
1858,ISSERTES_0083,confusus,drone,Smartphone Samsung s10,S1
1859,ISSERTES_0083,confusus,drone,Smartphone Samsung s10,S2
1860,ISSERTES_0083,confusus,drone,Smartphone Samsung s10,S3
1861,ISSERTES_0084,confusus,drone,Smartphone Samsung s10,P1
1862,ISSERTES_0084,confusus,drone,Smartphone Samsung s10,P2
1863,ISSERTES_0084,confusus,drone,Smartphone Samsung s10,S1
1864,ISSERTES_0084,confusus,drone,Smartphone Samsung s10,S2
1865,ISSERTES_0084,confusus,drone,Smartphone Samsung s10,S3
1866,ISSERTES_0085,pomorum,worker,Smartphone Samsung s10,P1
1867,ISSERTES_0085,pomorum,worker,Smartphone Samsung s10,P2
1868,ISSERTES_0085,pomorum,worker,Smartphone Samsung s10,S2
1869,ISSERTES_0085,pomorum,worker,Smartphone Samsung s10,S3
1870,ISSERTES_0086,confusus,drone,Smartphone Samsung s10,P1
1871,ISSERTES_0086,confusus,drone,Smartphone Samsung s10,P2
1872,ISSERTES_0086,confusus,drone,Smartphone Samsung s10,S1
1873,ISSERTES_0086,confusus,drone,Smartphone Samsung s10,S2
1874,ISSERTES_0086,confusus,drone,Smartphone Samsung s10,S3
1875,ISSERTES_0087,confusus,drone,Smartphone Samsung s10,P1
1876,ISSERTES_0087,confusus,drone,Smartphone Samsung s10,P2
1877,ISSERTES_0087,confusus,drone,Smartphone Samsung s10,S1
1878,ISSERTES_0087,confusus,drone,Smartphone Samsung s10,S2
1879,ISSERTES_0087,confusus,drone,Smartphone Samsung s10,S3
1880,ISSERTES_0088,confusus,worker,Smartphone Samsung s10,P1
1881,ISSERTES_0088,confusus,worker,Smartphone Samsung s10,P2
1882,ISSERTES_0088,confusus,worker,Smartphone Samsung s10,S1
1883,ISSERTES_0088,confusus,worker,Smartphone Samsung s10,S2
1884,ISSERTES_0088,confusus,worker,Smartphone Samsung s10,S3
1885,ISSERTES_0089,confusus,worker,Smartphone Samsung s10,P1
1886,ISSERTES_0089,confusus,worker,Smartphone Samsung s10,P2
1887,ISSERTES_0089,confusus,worker,Smartphone Samsung s10,S1
1888,ISSERTES_0089,confusus,worker,Smartphone Samsung s10,S2
1889,ISSERTES_0089,confusus,worker,Smartphone Samsung s10,S3
1890,ISSERTES_0090,pomorum,fondatrice,Smartphone Samsung s10,P1
1891,ISSERTES_0090,pomorum,fondatrice,Smartphone Samsung s10,P2
1892,ISSERTES_0090,pomorum,fondatrice,Smartphone Samsung s10,S1
1893,ISSERTES_0090,pomorum,fondatrice,Smartphone Samsung s10,S2
1894,ISSERTES_0090,pomorum,fondatrice,Smartphone Samsung s10,S3
1895,ISSERTES_0091,pyrenaeus,drone,Smartphone Samsung s10,P1
1896,ISSERTES_0091,pyrenaeus,drone,Smartphone Samsung s10,P2
1897,ISSERTES_0091,pyrenaeus,drone,Smartphone Samsung s10,S1
1898,ISSERTES_0091,pyrenaeus,drone,Smartphone Samsung s10,S2
1899,ISSERTES_0091,pyrenaeus,drone,Smartphone Samsung s10,S3
1900,ISSERTES_0092,pyrenaeus,worker,Smartphone Samsung s10,P1
1901,ISSERTES_0092,pyrenaeus,worker,Smartphone Samsung s10,P2
1902,ISSERTES_0092,pyrenaeus,worker,Smartphone Samsung s10,S1
1903,ISSERTES_0092,pyrenaeus,worker,Smartphone Samsung s10,S2
1904,ISSERTES_0092,pyrenaeus,worker,Smartphone Samsung s10,S3
1905,ISSERTES_0093,ruderarius,drone,Smartphone Samsung s10,P1
1906,ISSERTES_0093,ruderarius,drone,Smartphone Samsung s10,P2
1907,ISSERTES_0093,ruderarius,drone,Smartphone Samsung s10,S1
1908,ISSERTES_0093,ruderarius,drone,Smartphone Samsung s10,S2
1909,ISSERTES_0093,ruderarius,drone,Smartphone Samsung s10,S3
1910,ISSERTES_0094,sichelii,drone,Smartphone Samsung s10,P1
1911,ISSERTES_0094,sichelii,drone,Smartphone Samsung s10,P2
1912,ISSERTES_0094,sichelii,drone,Smartphone Samsung s10,S1
1913,ISSERTES_0094,sichelii,drone,Smartphone Samsung s10,S2
1914,ISSERTES_0094,sichelii,drone,Smartphone Samsung s10,S3
1915,ISSERTES_0095,monticola,drone,Smartphone Samsung s10,P1
1916,ISSERTES_0095,monticola,drone,Smartphone Samsung s10,P2
1917,ISSERTES_0095,monticola,drone,Smartphone Samsung s10,S1
1918,ISSERTES_0095,monticola,drone,Smartphone Samsung s10,S3
1919,ISSERTES_0096,sichelii,drone,Smartphone Samsung s10,P1
1920,ISSERTES_0096,sichelii,drone,Smartphone Samsung s10,P2
1921,ISSERTES_0096,sichelii,drone,Smartphone Samsung s10,S1
1922,ISSERTES_0096,sichelii,drone,Smartphone Samsung s10,S2
1923,ISSERTES_0096,sichelii,drone,Smartphone Samsung s10,S3
1924,ISSERTES_0097,pyrenaeus,worker,Smartphone Samsung s10,P1
1925,ISSERTES_0097,pyrenaeus,worker,Smartphone Samsung s10,P2
1926,ISSERTES_0097,pyrenaeus,worker,Smartphone Samsung s10,S1
1927,ISSERTES_0097,pyrenaeus,worker,Smartphone Samsung s10,S2
1928,ISSERTES_0097,pyrenaeus,worker,Smartphone Samsung s10,S3
1929,ISSERTES_0098,monticola,drone,Smartphone Samsung s10,P1
1930,ISSERTES_0098,monticola,drone,Smartphone Samsung s10,P2
1931,ISSERTES_0098,monticola,drone,Smartphone Samsung s10,S1
1932,ISSERTES_0098,monticola,drone,Smartphone Samsung s10,S2
1933,ISSERTES_0098,monticola,drone,Smartphone Samsung s10,S3
1934,ISSERTES_0099,pyrenaeus,drone,Smartphone Samsung s10,P1
1935,ISSERTES_0099,pyrenaeus,drone,Smartphone Samsung s10,P2
1936,ISSERTES_0099,pyrenaeus,drone,Smartphone Samsung s10,S1
1937,ISSERTES_0099,pyrenaeus,drone,Smartphone Samsung s10,S2
1938,ISSERTES_0099,pyrenaeus,drone,Smartphone Samsung s10,S3
1939,ISSERTES_0100,monticola,worker,Smartphone Samsung s10,P1
1940,ISSERTES_0100,monticola,worker,Smartphone Samsung s10,P2
1941,ISSERTES_0100,monticola,worker,Smartphone Samsung s10,S1
1942,ISSERTES_0100,monticola,worker,Smartphone Samsung s10,S2
1943,ISSERTES_0100,monticola,worker,Smartphone Samsung s10,S3
1944,ISSERTES_0101,pyrenaeus,worker,Smartphone Samsung s10,P1
1945,ISSERTES_0101,pyrenaeus,worker,Smartphone Samsung s10,P2
1946,ISSERTES_0101,pyrenaeus,worker,Smartphone Samsung s10,S1
1947,ISSERTES_0101,pyrenaeus,worker,Smartphone Samsung s10,S2
1948,ISSERTES_0101,pyrenaeus,worker,Smartphone Samsung s10,S3
1949,ISSERTES_0102,monticola,drone,Smartphone Samsung s10,P1
1950,ISSERTES_0102,monticola,drone,Smartphone Samsung s10,P2
1951,ISSERTES_0102,monticola,drone,Smartphone Samsung s10,S1
1952,ISSERTES_0102,monticola,drone,Smartphone Samsung s10,S2
1953,ISSERTES_0102,monticola,drone,Smartphone Samsung s10,S3
1954,ISSERTES_0103,monticola,worker,Smartphone Samsung s10,P1
1955,ISSERTES_0103,monticola,worker,Smartphone Samsung s10,P2
1956,ISSERTES_0103,monticola,worker,Smartphone Samsung s10,S1
1957,ISSERTES_0103,monticola,worker,Smartphone Samsung s10,S2
1958,ISSERTES_0103,monticola,worker,Smartphone Samsung s10,S3
1959,ISSERTES_0104,monticola,worker,Smartphone Samsung s10,P1
1960,ISSERTES_0104,monticola,worker,Smartphone Samsung s10,P2
1961,ISSERTES_0104,monticola,worker,Smartphone Samsung s10,S1
1962,ISSERTES_0104,monticola,worker,Smartphone Samsung s10,S2
1963,ISSERTES_0104,monticola,worker,Smartphone Samsung s10,S3
1964,ISSERTES_0105,sichelii,drone,Smartphone Samsung s10,P1
1965,ISSERTES_0105,sichelii,drone,Smartphone Samsung s10,P2
1966,ISSERTES_0105,sichelii,drone,Smartphone Samsung s10,S1
1967,ISSERTES_0105,sichelii,drone,Smartphone Samsung s10,S2
1968,ISSERTES_0105,sichelii,drone,Smartphone Samsung s10,S3
1969,ISSERTES_0106,pyrenaeus,worker,Smartphone Samsung s10,P1
1970,ISSERTES_0106,pyrenaeus,worker,Smartphone Samsung s10,P2
1971,ISSERTES_0106,pyrenaeus,worker,Smartphone Samsung s10,S1
1972,ISSERTES_0106,pyrenaeus,worker,Smartphone Samsung s10,S2
1973,ISSERTES_0106,pyrenaeus,worker,Smartphone Samsung s10,S3
1974,ISSERTES_0107,pyrenaeus,worker,Smartphone Samsung s10,P1
1975,ISSERTES_0107,pyrenaeus,worker,Smartphone Samsung s10,P2
1976,ISSERTES_0107,pyrenaeus,worker,Smartphone Samsung s10,S1
1977,ISSERTES_0107,pyrenaeus,worker,Smartphone Samsung s10,S2
1978,ISSERTES_0107,pyrenaeus,worker,Smartphone Samsung s10,S3
1979,ISSERTES_0108,pyrenaeus,worker,Smartphone Samsung s10,P1
1980,ISSERTES_0108,pyrenaeus,worker,Smartphone Samsung s10,P2
1981,ISSERTES_0108,pyrenaeus,worker,Smartphone Samsung s10,S1
1982,ISSERTES_0108,pyrenaeus,worker,Smartphone Samsung s10,S2
1983,ISSERTES_0108,pyrenaeus,worker,Smartphone Samsung s10,S3
1984,ISSERTES_0109,pyrenaeus,drone,Smartphone Samsung s10,P1
1985,ISSERTES_0109,pyrenaeus,drone,Smartphone Samsung s10,P2
1986,ISSERTES_0109,pyrenaeus,drone,Smartphone Samsung s10,S1
1987,ISSERTES_0109,pyrenaeus,drone,Smartphone Samsung s10,S2
1988,ISSERTES_0109,pyrenaeus,drone,Smartphone Samsung s10,S3
1989,ISSERTES_0110,pyrenaeus,drone,Smartphone Samsung s10,P1
1990,ISSERTES_0110,pyrenaeus,drone,Smartphone Samsung s10,P2
1991,ISSERTES_0110,pyrenaeus,drone,Smartphone Samsung s10,S1
1992,ISSERTES_0110,pyrenaeus,drone,Smartphone Samsung s10,S2
1993,ISSERTES_0110,pyrenaeus,drone,Smartphone Samsung s10,S3
1994,ISSERTES_0111,monticola,drone,Smartphone Samsung s10,P1
1995,ISSERTES_0111,monticola,drone,Smartphone Samsung s10,P2
1996,ISSERTES_0111,monticola,drone,Smartphone Samsung s10,S1
1997,ISSERTES_0111,monticola,drone,Smartphone Samsung s10,S2
1998,ISSERTES_0111,monticola,drone,Smartphone Samsung s10,S3
1999,ISSERTES_0112,pyrenaeus,drone,Smartphone Samsung s10,P1
2000,ISSERTES_0112,pyrenaeus,drone,Smartphone Samsung s10,P2
2001,ISSERTES_0112,pyrenaeus,drone,Smartphone Samsung s10,S1
2002,ISSERTES_0112,pyrenaeus,drone,Smartphone Samsung s10,S2
2003,ISSERTES_0112,pyrenaeus,drone,Smartphone Samsung s10,S3
2004,ISSERTES_0113,pyrenaeus,drone,Smartphone Samsung s10,P1
2005,ISSERTES_0113,pyrenaeus,drone,Smartphone Samsung s10,P2
2006,ISSERTES_0113,pyrenaeus,drone,Smartphone Samsung s10,S1
2007,ISSERTES_0113,pyrenaeus,drone,Smartphone Samsung s10,S2
2008,ISSERTES_0113,pyrenaeus,drone,Smartphone Samsung s10,S3
2009,ISSERTES_0114,pyrenaeus,drone,Smartphone Samsung s10,P1
2010,ISSERTES_0114,pyrenaeus,drone,Smartphone Samsung s10,P2
2011,ISSERTES_0114,pyrenaeus,drone,Smartphone Samsung s10,S1
2012,ISSERTES_0114,pyrenaeus,drone,Smartphone Samsung s10,S2
2013,ISSERTES_0114,pyrenaeus,drone,Smartphone Samsung s10,S3
2014,ISSERTES_0115,pyrenaeus,worker,Smartphone Samsung s10,P1
2015,ISSERTES_0115,pyrenaeus,worker,Smartphone Samsung s10,P2
2016,ISSERTES_0115,pyrenaeus,worker,Smartphone Samsung s10,S1
2017,ISSERTES_0115,pyrenaeus,worker,Smartphone Samsung s10,S2
2018,ISSERTES_0115,pyrenaeus,worker,Smartphone Samsung s10,S3
2019,ISSERTES_0116,sichelii,drone,Smartphone Samsung s10,P1
2020,ISSERTES_0116,sichelii,drone,Smartphone Samsung s10,P2
2021,ISSERTES_0116,sichelii,drone,Smartphone Samsung s10,S1
2022,ISSERTES_0116,sichelii,drone,Smartphone Samsung s10,S3
2023,ISSERTES_0117,pyrenaeus,drone,Smartphone Samsung s10,P1
2024,ISSERTES_0117,pyrenaeus,drone,Smartphone Samsung s10,P2
2025,ISSERTES_0117,pyrenaeus,drone,Smartphone Samsung s10,S1
2026,ISSERTES_0117,pyrenaeus,drone,Smartphone Samsung s10,S2
2027,ISSERTES_0117,pyrenaeus,drone,Smartphone Samsung s10,S3
2028,ISSERTES_0118,monticola,drone,Smartphone Samsung s10,P1
2029,ISSERTES_0118,monticola,drone,Smartphone Samsung s10,P2
2030,ISSERTES_0118,monticola,drone,Smartphone Samsung s10,S1
2031,ISSERTES_0118,monticola,drone,Smartphone Samsung s10,S2
2032,ISSERTES_0118,monticola,drone,Smartphone Samsung s10,S3
2033,ISSERTES_0119,monticola,drone,Smartphone Samsung s10,P2
2034,ISSERTES_0119,monticola,drone,Smartphone Samsung s10,S1
2035,ISSERTES_0119,monticola,drone,Smartphone Samsung s10,S2
2036,ISSERTES_0119,monticola,drone,Smartphone Samsung s10,S3
2037,ISSERTES_0120,pyrenaeus,drone,Smartphone Samsung s10,P1
2038,ISSERTES_0120,pyrenaeus,drone,Smartphone Samsung s10,P2
2039,ISSERTES_0120,pyrenaeus,drone,Smartphone Samsung s10,S1
2040,ISSERTES_0120,pyrenaeus,drone,Smartphone Samsung s10,S2
2041,ISSERTES_0120,pyrenaeus,drone,Smartphone Samsung s10,S3
2042,ISSERTES_0121,sichelii,drone,Smartphone Samsung s10,S3
2043,ISSERTES_0122,pyrenaeus,worker,Smartphone Samsung s10,P1
2044,ISSERTES_0122,pyrenaeus,worker,Smartphone Samsung s10,P2
2045,ISSERTES_0122,pyrenaeus,worker,Smartphone Samsung s10,S1
2046,ISSERTES_0122,pyrenaeus,worker,Smartphone Samsung s10,S2
2047,ISSERTES_0122,pyrenaeus,worker,Smartphone Samsung s10,S3
2048,ISSERTES_0123,pyrenaeus,drone,Smartphone Samsung s10,P1
2049,ISSERTES_0123,pyrenaeus,drone,Smartphone Samsung s10,P2
2050,ISSERTES_0123,pyrenaeus,drone,Smartphone Samsung s10,S1
2051,ISSERTES_0123,pyrenaeus,drone,Smartphone Samsung s10,S2
2052,ISSERTES_0123,pyrenaeus,drone,Smartphone Samsung s10,S3
2053,ISSERTES_0124,pyrenaeus,drone,Smartphone Samsung s10,P1
2054,ISSERTES_0124,pyrenaeus,drone,Smartphone Samsung s10,P2
2055,ISSERTES_0124,pyrenaeus,drone,Smartphone Samsung s10,S1
2056,ISSERTES_0124,pyrenaeus,drone,Smartphone Samsung s10,S2
2057,ISSERTES_0124,pyrenaeus,drone,Smartphone Samsung s10,S3
2058,ISSERTES_0125,pyrenaeus,drone,Smartphone Samsung s10,P1
2059,ISSERTES_0125,pyrenaeus,drone,Smartphone Samsung s10,P2
2060,ISSERTES_0125,pyrenaeus,drone,Smartphone Samsung s10,S1
2061,ISSERTES_0125,pyrenaeus,drone,Smartphone Samsung s10,S2
2062,ISSERTES_0125,pyrenaeus,drone,Smartphone Samsung s10,S3
2063,ISSERTES_0126,pyrenaeus,drone,Smartphone Samsung s10,P1
2064,ISSERTES_0126,pyrenaeus,drone,Smartphone Samsung s10,P2
2065,ISSERTES_0126,pyrenaeus,drone,Smartphone Samsung s10,S1
2066,ISSERTES_0126,pyrenaeus,drone,Smartphone Samsung s10,S2
2067,ISSERTES_0126,pyrenaeus,drone,Smartphone Samsung s10,S3
2068,ISSERTES_0127,pyrenaeus,drone,Smartphone Samsung s10,P1
2069,ISSERTES_0127,pyrenaeus,drone,Smartphone Samsung s10,P2
2070,ISSERTES_0127,pyrenaeus,drone,Smartphone Samsung s10,S1
2071,ISSERTES_0127,pyrenaeus,drone,Smartphone Samsung s10,S2
2072,ISSERTES_0127,pyrenaeus,drone,Smartphone Samsung s10,S3
2073,ISSERTES_0128,pyrenaeus,drone,Smartphone Samsung s10,P1
2074,ISSERTES_0128,pyrenaeus,drone,Smartphone Samsung s10,P2
2075,ISSERTES_0128,pyrenaeus,drone,Smartphone Samsung s10,S1
2076,ISSERTES_0128,pyrenaeus,drone,Smartphone Samsung s10,S2
2077,ISSERTES_0128,pyrenaeus,drone,Smartphone Samsung s10,S3
2078,ISSERTES_0129,monticola,drone,Smartphone Samsung s10,P1
2079,ISSERTES_0129,monticola,drone,Smartphone Samsung s10,P2
2080,ISSERTES_0129,monticola,drone,Smartphone Samsung s10,S1
2081,ISSERTES_0129,monticola,drone,Smartphone Samsung s10,S2
2082,ISSERTES_0129,monticola,drone,Smartphone Samsung s10,S3
2083,ISSERTES_0130,monticola,worker,Smartphone Samsung s10,P2
2084,ISSERTES_0130,monticola,worker,Smartphone Samsung s10,S1
2085,ISSERTES_0130,monticola,worker,Smartphone Samsung s10,S2
2086,ISSERTES_0130,monticola,worker,Smartphone Samsung s10,S3
2087,ISSERTES_0131,monticola,drone,Smartphone Samsung s10,P1
2088,ISSERTES_0131,monticola,drone,Smartphone Samsung s10,P2
2089,ISSERTES_0131,monticola,drone,Smartphone Samsung s10,S1
2090,ISSERTES_0131,monticola,drone,Smartphone Samsung s10,S2
2091,ISSERTES_0131,monticola,drone,Smartphone Samsung s10,S3
2092,ISSERTES_0132,monticola,drone,Smartphone Samsung s10,P1
2093,ISSERTES_0132,monticola,drone,Smartphone Samsung s10,P2
2094,ISSERTES_0132,monticola,drone,Smartphone Samsung s10,S1
2095,ISSERTES_0132,monticola,drone,Smartphone Samsung s10,S2
2096,ISSERTES_0132,monticola,drone,Smartphone Samsung s10,S3
2097,ISSERTES_0133,monticola,fondatrice,Smartphone Samsung s10,P1
2098,ISSERTES_0133,monticola,fondatrice,Smartphone Samsung s10,P2
2099,ISSERTES_0133,monticola,fondatrice,Smartphone Samsung s10,S1
2100,ISSERTES_0133,monticola,fondatrice,Smartphone Samsung s10,S2
2101,ISSERTES_0133,monticola,fondatrice,Smartphone Samsung s10,S3
2102,ISSERTES_0134,monticola,drone,Smartphone Samsung s10,P1
2103,ISSERTES_0134,monticola,drone,Smartphone Samsung s10,P2
2104,ISSERTES_0134,monticola,drone,Smartphone Samsung s10,S1
2105,ISSERTES_0134,monticola,drone,Smartphone Samsung s10,S2
2106,ISSERTES_0134,monticola,drone,Smartphone Samsung s10,S3
2107,ISSERTES_0135,monticola,drone,Smartphone Samsung s10,P1
2108,ISSERTES_0135,monticola,drone,Smartphone Samsung s10,P2
2109,ISSERTES_0135,monticola,drone,Smartphone Samsung s10,S1
2110,ISSERTES_0135,monticola,drone,Smartphone Samsung s10,S2
2111,ISSERTES_0135,monticola,drone,Smartphone Samsung s10,S3
2112,ISSERTES_0136,monticola,drone,Smartphone Samsung s10,P1
2113,ISSERTES_0136,monticola,drone,Smartphone Samsung s10,P2
2114,ISSERTES_0136,monticola,drone,Smartphone Samsung s10,S1
2115,ISSERTES_0136,monticola,drone,Smartphone Samsung s10,S2
2116,ISSERTES_0136,monticola,drone,Smartphone Samsung s10,S3
2117,ISSERTES_0137,pyrenaeus,worker,Smartphone Samsung s10,P1
2118,ISSERTES_0137,pyrenaeus,worker,Smartphone Samsung s10,P2
2119,ISSERTES_0137,pyrenaeus,worker,Smartphone Samsung s10,S1
2120,ISSERTES_0137,pyrenaeus,worker,Smartphone Samsung s10,S2
2121,ISSERTES_0137,pyrenaeus,worker,Smartphone Samsung s10,S3
2122,ISSERTES_0138,monticola,drone,Smartphone Samsung s10,P1
2123,ISSERTES_0138,monticola,drone,Smartphone Samsung s10,P2
2124,ISSERTES_0138,monticola,drone,Smartphone Samsung s10,S1
2125,ISSERTES_0138,monticola,drone,Smartphone Samsung s10,S2
2126,ISSERTES_0138,monticola,drone,Smartphone Samsung s10,S3
2127,ISSERTES_0139,monticola,drone,Smartphone Samsung s10,P2
2128,ISSERTES_0139,monticola,drone,Smartphone Samsung s10,S1
2129,ISSERTES_0139,monticola,drone,Smartphone Samsung s10,S2
2130,ISSERTES_0139,monticola,drone,Smartphone Samsung s10,S3
2131,ISSERTES_0140,monticola,worker,Smartphone Samsung s10,P1
2132,ISSERTES_0140,monticola,worker,Smartphone Samsung s10,P2
2133,ISSERTES_0140,monticola,worker,Smartphone Samsung s10,S1
2134,ISSERTES_0140,monticola,worker,Smartphone Samsung s10,S2
2135,ISSERTES_0140,monticola,worker,Smartphone Samsung s10,S3
2136,ISSERTES_0141,monticola,worker,Smartphone Samsung s10,P1
2137,ISSERTES_0141,monticola,worker,Smartphone Samsung s10,P2
2138,ISSERTES_0141,monticola,worker,Smartphone Samsung s10,S1
2139,ISSERTES_0141,monticola,worker,Smartphone Samsung s10,S2
2140,ISSERTES_0141,monticola,worker,Smartphone Samsung s10,S3
2141,ISSERTES_0142,monticola,worker,Smartphone Samsung s10,P1
2142,ISSERTES_0142,monticola,worker,Smartphone Samsung s10,P2
2143,ISSERTES_0142,monticola,worker,Smartphone Samsung s10,S1
2144,ISSERTES_0142,monticola,worker,Smartphone Samsung s10,S2
2145,ISSERTES_0142,monticola,worker,Smartphone Samsung s10,S3
2146,ISSERTES_0143,wurflenii,drone,Smartphone Samsung s10,P1
2147,ISSERTES_0143,wurflenii,drone,Smartphone Samsung s10,P2
2148,ISSERTES_0143,wurflenii,drone,Smartphone Samsung s10,S1
2149,ISSERTES_0143,wurflenii,drone,Smartphone Samsung s10,S2
2150,ISSERTES_0143,wurflenii,drone,Smartphone Samsung s10,S3
2151,ISSERTES_0144,wurflenii,drone,Smartphone Samsung s10,P1
2152,ISSERTES_0144,wurflenii,drone,Smartphone Samsung s10,P2
2153,ISSERTES_0144,wurflenii,drone,Smartphone Samsung s10,S1
2154,ISSERTES_0144,wurflenii,drone,Smartphone Samsung s10,S2
2155,ISSERTES_0144,wurflenii,drone,Smartphone Samsung s10,S3
2156,ISSERTES_0145,wurflenii,drone,Smartphone Samsung s10,P1
2157,ISSERTES_0145,wurflenii,drone,Smartphone Samsung s10,P2
2158,ISSERTES_0145,wurflenii,drone,Smartphone Samsung s10,S1
2159,ISSERTES_0145,wurflenii,drone,Smartphone Samsung s10,S2
2160,ISSERTES_0145,wurflenii,drone,Smartphone Samsung s10,S3
2161,ISSERTES_0146,wurflenii,drone,Smartphone Samsung s10,P1
2162,ISSERTES_0146,wurflenii,drone,Smartphone Samsung s10,P2
2163,ISSERTES_0146,wurflenii,drone,Smartphone Samsung s10,S1
2164,ISSERTES_0146,wurflenii,drone,Smartphone Samsung s10,S2
2165,ISSERTES_0146,wurflenii,drone,Smartphone Samsung s10,S3
2166,ISSERTES_0147,wurflenii,drone,Smartphone Samsung s10,P1
2167,ISSERTES_0147,wurflenii,drone,Smartphone Samsung s10,P2
2168,ISSERTES_0147,wurflenii,drone,Smartphone Samsung s10,S1
2169,ISSERTES_0147,wurflenii,drone,Smartphone Samsung s10,S2
2170,ISSERTES_0147,wurflenii,drone,Smartphone Samsung s10,S3
2171,ISSERTES_0148,wurflenii,drone,Smartphone Samsung s10,P1
2172,ISSERTES_0148,wurflenii,drone,Smartphone Samsung s10,P2
2173,ISSERTES_0148,wurflenii,drone,Smartphone Samsung s10,S1
2174,ISSERTES_0148,wurflenii,drone,Smartphone Samsung s10,S2
2175,ISSERTES_0148,wurflenii,drone,Smartphone Samsung s10,S3
2176,ISSERTES_0149,wurflenii,drone,Smartphone Samsung s10,P1
2177,ISSERTES_0149,wurflenii,drone,Smartphone Samsung s10,P2
2178,ISSERTES_0149,wurflenii,drone,Smartphone Samsung s10,S1
2179,ISSERTES_0149,wurflenii,drone,Smartphone Samsung s10,S2
2180,ISSERTES_0149,wurflenii,drone,Smartphone Samsung s10,S3
2181,ISSERTES_0150,wurflenii,drone,Smartphone Samsung s10,P1
2182,ISSERTES_0150,wurflenii,drone,Smartphone Samsung s10,P2
2183,ISSERTES_0150,wurflenii,drone,Smartphone Samsung s10,S1
2184,ISSERTES_0150,wurflenii,drone,Smartphone Samsung s10,S2
2185,ISSERTES_0150,wurflenii,drone,Smartphone Samsung s10,S3
2186,ISSERTES_0151,sichelii,drone,Smartphone Samsung s10,P1
2187,ISSERTES_0151,sichelii,drone,Smartphone Samsung s10,P2
2188,ISSERTES_0151,sichelii,drone,Smartphone Samsung s10,S1
2189,ISSERTES_0151,sichelii,drone,Smartphone Samsung s10,S2
2190,ISSERTES_0151,sichelii,drone,Smartphone Samsung s10,S3
2191,ISSERTES_0152,sichelii,drone,Smartphone Samsung s10,P1
2192,ISSERTES_0152,sichelii,drone,Smartphone Samsung s10,P2
2193,ISSERTES_0152,sichelii,drone,Smartphone Samsung s10,S1
2194,ISSERTES_0152,sichelii,drone,Smartphone Samsung s10,S2
2195,ISSERTES_0152,sichelii,drone,Smartphone Samsung s10,S3
2196,ISSERTES_0153,pyrenaeus,drone,Smartphone Samsung s10,P1
2197,ISSERTES_0153,pyrenaeus,drone,Smartphone Samsung s10,P2
2198,ISSERTES_0153,pyrenaeus,drone,Smartphone Samsung s10,S1
2199,ISSERTES_0153,pyrenaeus,drone,Smartphone Samsung s10,S2
2200,ISSERTES_0153,pyrenaeus,drone,Smartphone Samsung s10,S3
2201,ISSERTES_0154,pyrenaeus,drone,Smartphone Samsung s10,P1
2202,ISSERTES_0154,pyrenaeus,drone,Smartphone Samsung s10,P2
2203,ISSERTES_0154,pyrenaeus,drone,Smartphone Samsung s10,S1
2204,ISSERTES_0154,pyrenaeus,drone,Smartphone Samsung s10,S3
2205,ISSERTES_0155,pyrenaeus,drone,Smartphone Samsung s10,P1
2206,ISSERTES_0155,pyrenaeus,drone,Smartphone Samsung s10,P2
2207,ISSERTES_0155,pyrenaeus,drone,Smartphone Samsung s10,S1
2208,ISSERTES_0155,pyrenaeus,drone,Smartphone Samsung s10,S2
2209,ISSERTES_0155,pyrenaeus,drone,Smartphone Samsung s10,S3
2210,ISSERTES_0156,sichelii,drone,Smartphone Samsung s10,P1
2211,ISSERTES_0156,sichelii,drone,Smartphone Samsung s10,P2
2212,ISSERTES_0156,sichelii,drone,Smartphone Samsung s10,S1
2213,ISSERTES_0156,sichelii,drone,Smartphone Samsung s10,S2
2214,ISSERTES_0156,sichelii,drone,Smartphone Samsung s10,S3
2215,ISSERTES_0157,sichelii,drone,Smartphone Samsung s10,P1
2216,ISSERTES_0157,sichelii,drone,Smartphone Samsung s10,P2
2217,ISSERTES_0157,sichelii,drone,Smartphone Samsung s10,S1
2218,ISSERTES_0157,sichelii,drone,Smartphone Samsung s10,S2
2219,ISSERTES_0157,sichelii,drone,Smartphone Samsung s10,S3
2220,ISSERTES_0158,monticola,worker,Smartphone Samsung s10,P1
2221,ISSERTES_0158,monticola,worker,Smartphone Samsung s10,P2
2222,ISSERTES_0158,monticola,worker,Smartphone Samsung s10,S1
2223,ISSERTES_0158,monticola,worker,Smartphone Samsung s10,S2
2224,ISSERTES_0158,monticola,worker,Smartphone Samsung s10,S3
